Sample,Sex,Family,Plate,Initial area (mm^2),Initial perimeter (mm),Initial Circularity,1 week area (mm^2),1 week perimeter (mm),Week_1_Circularity,Week_2_area,Week_2_ perimeter ,Week_2_Circularity,Week_3_area,Week_3_perimeter,Week_3_Circularity,7 days,8 days,9 days,10 days,11 days,12 days,13 days,14 days,15 days,16 days,17 days,18 days,19 days,20 days,21 days,Days_until_gametophores,Total_Gametophores
P_24_6_7,f,33,6A,0.03206838,0.742987825,0.729630988,0.118672914,1.921167687,0.403841271,0.42227741,3.184569853,0.522981022,0.961933778,5.950359857,0.341230901,0,1,1,1,1,1,1,1,1,0,0,0,1,,1,100,0
P_24_6_7,f,33,6B,0.029702161,0.676330127,0.81556808,0.093377441,2.131970135,0.258029508,0.401669132,3.614246317,0.386209189,0.887522287,4.821349297,0.479547592,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_24_6_7,f,33,6C,0.02285234,0.586466671,0.834514049,0.060883775,1.846909262,0.224181665,0.239675854,2.705858613,0.411153245,0.623442251,3.696912625,0.572937829,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_4_11_1,m,34,14B,0.01021139,0.38393758,0.870068147,0.063924118,1.142934015,0.61462761,0.386051179,2.743256878,0.644319937,0.910085071,5.458128742,0.383693179,0,0,0,0,0,0,0,0,0,0,0,,2,3,5,100,0
P_4_11_1,m,34,14A,0.006976501,0.318894195,0.861656369,0.050152088,0.961189211,0.681806095,0.288330391,2.445752337,0.605417689,0.782024193,4.965359521,0.39839,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_4_11_1,m,34,14C,0.007379166,0.336853434,0.816798554,0.054540678,1.039886998,0.633487245,0.335301882,2.702360934,0.576685354,0.858489725,4.420394162,0.551826748,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_4_11_10,m,34,24A,0.017984172,0.536221161,0.785583209,0.035045383,0.762964956,0.756155766,0.229174907,3.124100356,0.294921714,0.71244015,4.306383265,0.482517054,0,0,0,0,0,0,3,2,4,4,4,7,12,12,17,100,0
P_4_11_10,m,34,24C,0.017359816,0.510728459,0.835900604,0.034606524,0.884643842,0.55540617,0.195247031,2.898298244,0.291936186,0.593075015,3.690858949,0.546819976,0,0,0,0,1,3,2,6,8,9,9,10,11,12,17,100,0
P_4_11_10,m,34,24B,0.018626626,0.524517388,0.850362392,0.039352536,0.981099079,0.513495479,0.237725872,2.724826798,0.402150196,0.615013443,3.644043856,0.581710708,0,0,0,0,1,3,3,4,5,5,5,6,6,6,6,100,0
P_4_11_15,m,34,30A,0.03679177,0.849801574,0.639889913,0.065833381,1.153158001,0.621810661,0.276200689,3.83238044,0.236198517,0.591260763,5.529225802,0.242907009,1,1,1,1,1,1,0,1,1,1,1,2,2,2,6,7,0
P_4_11_15,m,34,30B,0.030326517,0.697854308,0.78213667,0.054622116,1.053474137,0.618173524,0.313983286,4.587273828,0.187407445,0.591075266,5.898903612,0.213348614,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,100,0
P_4_11_15,m,34,30C,0.033968595,0.736194256,0.787195081,0.051708454,1.00766799,0.639611501,0.301550454,4.989439699,0.152140931,0.616108328,6.166476088,0.203503843,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,100,0
P_4_11_19,f,34,25C,0.012853593,0.434922984,0.853472383,0.030285798,0.756844017,0.664073118,0.361714862,2.945315127,0.523711917,0.774531919,5.437344454,0.329044978,0,0,0,,,0,0,0,0,0,0,0,3,3,3,100,0
P_4_11_19,f,34,25A,0.01726933,0.51227551,0.826528681,0.065408095,1.432905092,0.400116338,0.475899651,7.075200108,0.119406391,0.814685259,5.329050918,0.360312856,0,0,0,,,0,0,0,0,0,0,0,0,2,2,100,0
P_4_11_19,f,34,25B,0.01357296,0.438084348,0.888277656,0.058703052,1.245173875,0.47554358,0.392539054,3.371628439,0.433703667,0.83494064,5.499831842,0.346694073,0,0,0,,,0,0,0,0,0,0,0,0,0,0,100,0
P_4_11_2,m,34,20A,0.01260928,0.422613843,0.886732219,0.032362461,0.949418175,0.450937237,0.200621923,2.65117374,0.358502055,0.422091913,5.927557678,0.150884662,0,0,0,0,,,0,1,1,1,1,1,3,6,6,100,0
P_4_11_2,m,34,20B,0.013527717,0.438420663,0.883958987,0.044623368,1.341427322,0.311471055,0.290280373,2.973296563,0.412411583,0.412993505,4.946055021,0.212038623,0,0,0,0,,,1,1,2,2,4,4,4,5,5,100,0
P_4_11_2,m,34,20C,0.015880363,0.472993879,0.891536302,0.04075055,1.36133719,0.276179667,0.260962779,3.370619493,0.28850195,0.351268207,4.604089594,0.208133003,0,0,0,0,,,0,2,2,2,3,4,4,5,5,100,0
P_4_11_26,f,34,23A,0.043537532,1.002219681,0.544411873,0.109515691,1.551489877,0.571436652,0.442944504,3.490818592,0.456545846,0.595287408,4.907244232,0.310485261,0,0,0,0,1,,1,1,1,1,0,0,0,2,2,11,0
P_4_11_26,f,34,23B,0.03240318,0.729467949,0.764829875,0.093146701,1.913701487,0.319454292,0.350449305,3.305239793,0.402910789,0.392665735,4.029326697,0.303771959,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,100,0
P_4_11_26,f,34,23C,0.03053916,0.712921235,0.754681368,0.086581912,2.098002287,0.247061401,0.530725361,4.186184166,0.380384506,0.163214845,1.844555055,0.602512487,0,0,0,0,0,,0,0,0,0,2,7,10,13,14,100,0
P_4_11_28,F,34,28B,0.029756453,0.669267505,0.834394283,0.065322133,1.138629179,0.632827548,0.421843075,6.372704648,0.130464689,0.91581286,6.406672496,0.280240778,0,0,0,0,0,0,0,0,1,3,5,5,10,11,12,100,0
P_4_11_28,F,34,28C,0.033878108,0.731956683,0.794214903,0.067226871,1.219008542,0.568223304,0.234757918,3.505280151,0.239974127,0.635504088,5.942221026,0.226053057,0,0,0,0,0,0,0,0,1,1,1,2,3,3,8,100,0
P_4_11_28,F,34,28A,0.025874586,0.616600525,0.854781813,0.08230643,1.292930652,0.618404927,0.436719039,4.369476021,0.287298292,1.12959603,5.905159077,0.406864309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0
P_4_11_28,F,34,17B,0.030204361,0.746350979,0.681040707,0.089536293,1.689311899,0.394066094,0.578334781,4.091814085,0.433847565,1.181675478,6.272617206,0.377216162,0,0,0,0,0,0,0,0,0,,,0,1,1,1,100,0
P_4_11_28,F,34,17A,0.027154969,0.649761216,0.807851206,0.063960312,1.472523038,0.370489598,0.504104262,3.682047488,0.467015439,1.090162057,6.29663012,0.345353878,0,1,1,1,1,1,1,1,0,,,0,0,0,0,100,0
P_4_11_28,F,34,17C,0.029322118,0.653057106,0.863540396,0.063584794,1.780722405,0.251854932,0.492078619,4.233806417,0.344795938,0.716530136,5.353601937,0.314001662,0,0,0,0,0,0,0,0,0,,,0,0,0,0,100,0
P_4_11_6,f,34,22C,0.026354164,0.627497141,0.840650321,0.117618748,2.316741777,0.275239608,0.415210422,3.961121948,0.332369726,0.786865215,5.77621578,0.296212355,0,0,0,0,0,0,0,0,0,1,1,1,,7,14,100,0
P_4_11_6,f,34,22A,0.026838266,0.66301204,0.766833838,0.076474581,1.361606242,0.518088176,0.369560033,3.31855788,0.421478905,0.73217071,4.993004641,0.368874005,0,0,0,0,0,0,0,0,1,1,1,1,,3,3,100,0
P_4_11_6,f,34,22B,0.026290824,0.675926549,0.722761187,0.081881144,1.781125984,0.32417854,0.338532246,3.008273357,0.469845517,0.627455323,4.293536019,0.427506012,0,0,0,0,1,1,1,0,0,1,1,1,,1,1,100,0
P_6_1_10,f,35,14B,0.008351895,0.344925002,0.881709059,0.020182992,0.677675388,0.55199069,0.196382635,2.583574359,0.369530927,0.61686389,4.429003834,0.394972515,0,0,0,0,0,0,0,0,0,0,1,,1,1,1,100,0
P_6_1_10,f,35,14A,0.008035192,0.349835206,0.82462955,0.035941198,1.034573216,0.421754505,0.354150199,3.368668864,0.39197691,1.069865957,5.723952378,0.410135143,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_6_1_10,f,35,14C,0.005917811,0.295150333,0.853226127,0.024291074,0.676599179,0.666458985,0.194794599,2.438622452,0.411412435,0.512044443,3.516311293,0.52014289,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0
P_6_1_11,f,35,31A,0.008835997,0.346875631,0.922353967,0.018585907,0.810587207,0.35528257,0.266957503,4.272751732,0.183660792,0.739767043,8.019102711,0.144488428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_1_11,f,35,31B,0.008510246,0.350642362,0.869366668,0.02887421,1.076747158,0.312803993,0.232138336,3.428398466,0.248058391,0.494309109,5.245577453,0.225632495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_1_11,f,35,31C,0.009188894,0.358175826,0.899622562,0.030412479,0.896414879,0.475360786,0.211041432,3.297773593,0.243733762,0.334387969,3.283648349,0.389517523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_1_13,m,35,22B,0.031190662,0.797739961,0.615589978,0.056961189,1.178852492,0.514813296,0.173281457,2.237707675,0.43464534,0.393362481,3.573619426,0.386870819,0,0,0,0,0,0,0,1,0,0,0,0,,2,2,100,0
P_6_1_13,m,35,22A,0.030321993,0.731956683,0.710847794,0.047813014,0.979215713,0.6262951,0.113967622,2.084011569,0.329587607,0.267138476,2.673168763,0.469540792,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,100,0
P_6_1_13,m,35,22C,0.026268202,0.704378826,0.664978194,0.054237548,1.404452815,0.345362664,0.136580173,1.871729333,0.48965614,303.2515985,2.772314522,495.5731157,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,100,0
P_6_1_17,m,35,31A,0.009311051,0.360395507,0.900387778,0.020920456,0.653326159,0.615602943,0.128563078,1.887805206,0.45309737,0.326049647,3.132037398,0.417464448,0,0,0,0,0,0,0,0,1,1,2,2,2,2,3,100,0
P_6_1_17,m,35,31C,0.007953755,0.336718908,0.881103283,0.015156472,0.563866281,0.598736197,0.091590335,1.624873882,0.43571245,0.221542379,2.391538306,0.486509999,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,100,0
P_6_1_17,m,35,31B,0.009682045,0.36880339,0.894060527,0.025263803,0.850675994,0.438490322,0.046505486,1.003094101,0.580511022,0.042542181,2.030671958,0.129577575,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,100,0
P_6_1_19,m,35,17A,0.025005917,0.62373041,0.807306751,0.040234778,0.994820744,0.510624424,0.16916885,2.006255465,0.527882873,0.413038748,3.073249479,0.549268637,2,2,2,4,4,4,4,4,3,,,3,4,4,4,7,0
P_6_1_19,m,35,17B,0.027851714,0.669603821,0.780199597,0.035004664,0.885787314,0.560346471,0.12112962,1.660388781,0.551849196,0.296085076,2.626622721,0.539027302,0,0,0,0,0,0,0,0,0,,,0,0,0,0,100,0
P_6_1_19,m,35,17C,0.025087355,0.627497141,0.800241378,0.04032074,0.847043788,0.705840235,0.183814074,2.413667855,0.39629025,0.419422564,3.006928096,0.582633355,0,0,0,0,0,0,0,0,0,,,0,0,0,0,100,0
P_6_1_4,f,35,7C,0.017273854,0.524113809,0.78981918,0.043623494,0.905966234,0.667553475,0.216267022,2.315329253,0.506704103,0.441754608,2.853164727,0.681580308,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,100,0
P_6_1_4,f,35,7A,0.018857366,0.553911347,0.771951726,0.050903125,1.091343243,0.536798574,0.131436021,1.82229098,0.49712842,0.189591631,2.306383265,0.44765748,0,0,0,0,0,0,0,1,1,1,1,,1,1,1,100,0
P_6_1_4,f,35,7B,0.01676713,0.501446156,0.837528817,0.034882507,0.86089998,0.591142167,0.166042545,2.166005247,0.444518676,0.167540095,2.393421672,0.367341469,0,0,0,0,0,0,0,0,1,1,1,,1,1,1,100,0
P_6_1_5,f,35,31A,0.009745385,0.369879599,0.89468035,0.017310048,0.650097531,0.51443545,0.325285037,4.943364499,0.167189291,0.933873946,9.337593328,0.134526545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_1_5,f,35,31B,0.009704666,0.371493913,0.88321584,0.035520437,1.127867088,0.350713179,0.358547838,4.477500504,0.224628812,0.863493623,7.872401964,0.17499847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_1_5,f,35,31C,0.009559888,0.371493913,0.87003966,0.014079684,0.734378153,0.327901232,0.3185438,5.87933006,0.115745233,0.535123,10.40889218,0.062034636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_1_9,m,35,21A,0.016206114,0.480729132,0.88078043,0.031602375,0.966032152,0.425330185,0.118487417,2.053406874,0.352948913,0.612941304,4.37559696,0.402099843,0,,,0,0,0,0,0,0,0,0,0,0,0,1,100,0
P_6_1_9,m,35,21B,0.012876215,0.437949822,0.843197178,0.037701159,0.896549405,0.589109309,0.073922865,1.479316607,0.424273751,0.309780192,3.990986749,0.244277076,0,,,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_1_9,m,35,21C,0.011636551,0.404183763,0.894656241,0.031376159,0.804668057,0.608633565,0.106923255,1.847380104,0.393504124,0.362013467,3.610412323,0.348819504,0,,,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_18_1,f,36,10A,0.033217558,0.754826125,0.732256931,0.113637346,2.373444542,0.253368456,0.324407319,4.541131365,0.197584173,0.705852741,6.485168494,0.210795442,0,0,0,0,,0,0,0,0,0,0,0,0,,0,100,0
P_6_18_1,f,36,10B,0.027200212,0.655276788,0.795632218,0.077578516,1.90105603,0.269613274,0.26664985,4.590502455,0.158931702,0.11038436,2.689042847,0.191735151,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_6_18_1,f,36,10C,0.023463124,0.617743997,0.772250862,0.106534164,2.561915652,0.203867917,0.133087398,2.88350037,0.201041886,0.243241018,4.24571198,0.169482707,0,0,0,1,1,1,0,0,0,0,0,0,0,,0,100,0
P_6_18_10,f,36,15A,0.012550464,0.43243425,0.842964421,0.021042612,0.598910338,0.736827245,0.200594777,3.206497612,0.245045888,0.855453907,5.166139773,0.402581626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0
P_6_18_10,f,36,15C,0.018712588,0.532790745,0.827961501,0.031928126,0.756440439,0.700831476,0.228776767,2.716620704,0.389353017,0.634662565,5.03598574,0.314313865,0,0,0,1,1,1,1,0,2,5,5,5,5,5,5,100,0
P_6_18_10,f,36,15B,0.014699516,0.571601534,0.565074744,0.02179365,0.588350037,0.790766081,0.140498234,2.616735051,0.257715774,0.636142018,4.017017556,0.495149405,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,100,0
P_6_18_12,m,36,16B,0.027295223,0.671150871,0.761089912,0.069850977,1.24551019,0.565545503,0.387449194,3.486446492,0.400348673,1.089858927,6.440640344,0.329990798,0,0,0,0,0,0,0,0,0,0,0,,,1,5,100,0
P_6_18_12,m,36,16C,0.032023137,0.707338401,0.803894473,0.064114139,1.037465528,0.748162789,0.348901988,3.73188942,0.314655661,1.135011641,6.637922917,0.323538186,0,0,0,0,0,0,0,0,0,0,0,,,0,1,100,0
P_6_18_12,m,36,16A,0.032615823,0.770229367,0.690522502,0.063937691,1.043250151,0.737852703,0.350634802,3.560368602,0.347419935,1.136373461,6.720118383,0.316050786,0,0,0,0,0,0,0,0,0,0,0,,,0,0,100,0
P_6_18_13,m,36,12A,0.025426679,0.623394094,0.821776854,0.08473599,1.640209861,0.39560221,0.488907071,3.56494249,0.483182172,1.007620362,4.640075335,0.587809379,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,100,0
P_6_18_13,m,36,12B,0.020477072,0.577789736,0.770402816,0.076755089,1.533530638,0.40993208,0.532503419,4.057980763,0.406155251,0.739649411,7.078899576,0.185389039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_18_13,m,36,12C,0.027874336,0.73760678,0.643493797,0.09548125,1.595345396,0.471192412,0.357652023,5.317212619,0.158884771,0.625351514,8.380305374,0.111839227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_18_16,f,36,5B,0.006895064,0.332010493,0.785641298,0.037805218,1.208717293,0.325006403,0.162033998,1.923320105,0.550164601,0.478813313,3.119391942,0.618039119,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,100,0
P_6_18_16,f,36,5A,0.008835997,0.360059192,0.856046579,0.034344113,0.837761485,0.614612186,0.178991149,1.912827067,0.614426273,0.416888945,2.638191969,0.752310685,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,100,0
P_6_18_16,f,36,5C,0.008926483,0.368399812,0.826097376,0.020201089,0.613842739,0.673364434,0.13347649,1.843277057,0.493415946,0.43534817,3.14084886,0.554283929,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,100,0
P_6_18_5,f,36,11C,0.014333046,0.44669402,0.902210447,0.111130873,2.367861707,0.248949751,0.406822333,4.884173001,0.214196489,0.739423195,6.644918275,0.210331065,1,1,,,1,1,1,1,1,1,1,1,1,5,6,7,0
P_6_18_5,f,36,11A,0.015296726,0.458868635,0.912454842,0.081853998,1.459137687,0.482877518,0.434474977,4.464585996,0.273773887,0.873130425,8.400349768,0.155408233,0,0,,,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_18_5,f,36,11B,0.015319348,0.466334836,0.88477775,0.089463904,1.657429206,0.409041631,0.499996179,4.255465124,0.346786557,0.870049363,6.966906572,0.225140466,0,0,,,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_18_6,m,36,2A,0.027824568,0.751933813,0.618100141,0.056051801,1.032084482,0.660919724,0.235508955,3.900719715,0.194405064,0.988554877,7.913230645,0.198281764,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,100,0
P_6_18_6,m,36,2B,0.032394131,0.70579135,0.816776654,0.060883775,1.020380709,0.734457602,0.261772633,3.907109706,0.215378659,0.932901217,6.609874218,0.268187733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0
P_6_18_6,m,36,2C,0.0314395,0.781327773,0.646842794,0.077361348,1.246788189,0.625069503,0.3858503,4.282034035,0.264306748,0.955373514,7.903275711,0.19210938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_18_7,f,36,9A,0.033837389,0.729198897,0.799271788,0.086667874,1.605838434,0.422127931,0.320154458,3.88087711,0.266986567,0.635205483,5.337526064,0.280042445,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,100,0
P_6_18_7,f,36,9B,0.029801696,0.672630659,0.8273272,0.070470809,1.32864734,0.501394367,0.275526565,2.714737338,0.469566911,0.568951341,4.314589359,0.383871464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_18_7,f,36,9C,0.016273979,0.493509114,0.839253264,0.038777947,1.046344252,0.444861955,0.339581888,3.695096522,0.312379542,0.661306286,6.887805206,0.175077597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_2_12,f,37,10A,0.021544812,0.599919284,0.751876832,0.1305764,1.861101769,0.473493572,0.48940927,3.818322459,0.421615557,1.148982741,5.022196812,0.572157623,0,0,0,0,,0,0,0,0,0,0,0,0,,0,100,0
P_6_2_12,f,37,10B,0.022784476,0.718436806,0.554436139,0.128576651,2.161229569,0.345740254,0.218524657,2.93132441,0.319420157,0.040470043,1.204210668,0.350524486,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_6_2_12,f,37,10C,0.01453664,0.505414677,0.714756286,0.085509649,1.392749042,0.55368024,0.244557595,2.453958431,0.510077763,0.138335609,2.001883366,0.433556882,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_6_2_13,m,37,3C,0.018870939,0.519001816,0.879924462,0.045297492,0.885316473,0.725883137,0.441573635,2.821080245,0.696886249,0.58861856,4.389049573,0.383780248,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0
P_6_2_13,m,37,3A,0.021929379,0.567902065,0.854022044,0.032285548,0.962938051,0.437321774,0.127056479,2.829824443,0.199281723,0.446916857,4.389385888,0.291345858,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0
P_6_2_13,m,37,3B,0.030154593,0.66650972,0.852570176,0.046849334,0.696509047,1.212940608,0.243738693,3.508710567,0.2486675,0.485486685,4.938521558,0.250019024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_2_22,f,37,4B,0.014532116,0.456985269,0.87400535,0.023472172,0.621376202,0.763543336,0.262297454,4.067599381,0.199116555,0.61353399,6.97410372,0.158435122,0,0,,,0,0,0,0,0,0,0,0,0,2,3,100,0
P_6_2_22,f,37,4C,0.014124927,0.453151275,0.86395166,0.026372261,0.762897693,0.569120735,0.235015804,3.791753548,0.205308298,0.513718442,6.551826192,0.150310756,0,0,,,0,0,0,0,0,0,0,1,1,2,3,100,0
P_6_2_22,f,37,4A,0.014722137,0.456850743,0.885955347,0.014767381,0.495863322,0.754343472,0.109524739,2.884711105,0.165309272,0.51453282,7.12416762,0.127331092,0,0,,,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_2_23,m,37,13B,0.030281274,0.679155176,0.824566624,0.057594594,1.077352526,0.623240535,0.164124233,1.865406605,0.592400381,0.363185266,3.331539652,0.410986813,0,0,0,0,0,0,0,0,0,,0,0,0,2,2,100,0
P_6_2_23,m,37,13C,0.02521856,0.764108428,0.542500248,0.062888048,1.089997982,0.66482351,0.177104508,2.218537701,0.451945043,0.387634691,2.852761149,0.598248274,0,0,0,0,0,0,0,0,0,,0,0,0,2,1,100,0
P_6_2_23,m,37,13A,0.03500014,0.775744939,0.73050218,0.081641355,1.327033026,0.582286043,0.251181199,2.788592184,0.405701635,0.562775644,3.856393354,0.475293945,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,100,0
P_6_2_25,f,37,2C,0.026209386,0.645389117,0.790320432,0.035208258,0.768009686,0.749722921,0.181257833,2.485706599,0.3684569,0.561029256,4.942691868,0.288435077,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0
P_6_2_25,f,37,2A,0.025829343,0.616600525,0.853287178,0.045718254,0.957893321,0.625813582,0.287592927,4.326629448,0.192960509,0.948722764,6.870182283,0.25245992,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,100,0
P_6_2_25,f,37,2B,0.033792146,0.697652519,0.872021279,0.04068721,0.784220085,0.830943755,0.128160413,2.267774265,0.31299968,0.640874456,5.411044595,0.274916227,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,100,0
P_6_2_3,m,37,12A,0.02501949,0.61364095,0.834525134,0.043469667,0.928297572,0.633580091,0.270486473,2.67397592,0.475138482,0.39632591,4.519539921,0.243698946,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,100,0
P_6_2_3,m,37,12B,0.017780578,0.508306989,0.86433748,0.032140769,0.749983184,0.717699853,0.211190735,1.962063631,0.689030307,0.400031328,4.070020852,0.303312546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
P_6_2_3,m,37,12C,0.019160495,0.554785767,0.781890163,0.04620688,0.868029865,0.77024157,0.214918774,1.990986749,0.680968864,0.591930362,4.204546983,0.420554067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_2_9,f,37,9C,0.015744634,0.470774198,0.892271243,0.021716736,0.546041569,0.914813959,0.177769583,2.589829824,0.332892979,0.429706343,3.624806619,0.410763381,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,100,0
P_6_2_9,f,37,9A,0.03183764,0.702562723,0.810140422,0.045948994,0.906168023,0.702826589,0.135308839,2.223447905,0.343765184,0.252592787,3.324880608,0.286984522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_2_9,f,37,9B,0.034877983,0.722539853,0.839107087,0.048754073,0.90455371,0.748396627,0.16118795,2.079235892,0.468289784,0.262876567,2.627631667,0.478203267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
P_6_3_10,m,38,12A,0.025965073,0.616869577,0.857023,0.04221643,0.877984799,0.687855403,0.323692476,3.459541266,0.339691918,0.589102662,5.051187193,0.289997129,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,100,0
P_6_3_10,m,38,12B,0.024060334,0.609874218,0.812476374,0.039777822,0.871931123,0.65715267,0.364750681,5.216183494,0.168375939,0.640915175,9.549875563,0.088266269,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,100,0
P_6_3_10,m,38,12C,0.02332287,0.58687025,0.850525694,0.048989337,1.010493038,0.602593652,0.371419528,3.225465797,0.448404014,0.845590889,6.403040291,0.259046343,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,100,0
P_6_3_11,f,38,13B,0.023711961,0.637855654,0.732002051,0.049247224,1.139167283,0.476646472,0.26125686,4.1382256,0.191614785,0.893431049,9.117239524,0.134996948,1,1,1,1,1,0,0,0,0,,2,8,11,18,20+,7,21
P_6_3_11,f,38,13A,0.037420651,0.779040829,0.774427095,0.076375046,2.151880003,0.207159583,0.500308357,5.311495258,0.222737736,1.115968778,7.722136275,0.235053521,0,0,0,0,0,0,0,0,0,,0,0,0,4,12,100,0
P_6_3_11,f,38,13C,0.018667344,0.554920293,0.761396658,0.067751692,1.603013385,0.331158182,0.438592108,3.973498352,0.348902738,1.12021259,5.923185579,0.401032352,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,100,0
P_6_3_12,m,38,6A,0.02744905,0.659178045,0.793435235,0.059725549,1.157933679,0.559477231,0.17106454,1.962399946,0.557923414,0.516514472,3.387300733,0.565411479,1,1,1,1,1,1,1,1,1,1,1,3,3,,3,7,0
P_6_3_12,m,38,6B,0.028127698,0.659648887,0.811891802,0.065213549,1.558417973,0.337255917,0.182262232,2.406134392,0.395409012,0.507094837,3.736126993,0.456284346,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_6_3_12,m,38,6C,0.024675641,0.60597296,0.844017787,0.081093912,2.346808368,0.184936501,0.212502787,2.283312033,0.511945511,0.494245769,3.117575839,0.638702396,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0
P_6_3_14,m,38,16A,0.026480845,0.62857335,0.841801222,0.058132988,1.006524517,0.720715014,0.272780303,2.363489608,0.613331476,0.734758621,4.351651308,0.487333372,0,0,0,0,0,0,0,0,0,0,0,,,1,1,100,0
P_6_3_14,m,38,16B,0.032353413,0.69832515,0.833286543,0.066937315,1.038609,0.779388086,0.287592927,2.453353064,0.600133314,0.844360274,5.438487926,0.358559385,0,0,0,0,0,0,0,0,0,0,0,,,0,1,100,0
P_6_3_14,m,38,16C,0.027521439,0.643573014,0.834574522,0.055970363,1.030133854,0.662461196,0.272925081,2.559157866,0.523406286,0.751928416,5.969664357,0.26501247,0,0,0,0,0,0,0,0,0,0,0,,,0,0,100,0
P_6_3_22,f,38,18C,0.008745511,0.344790476,0.923983657,0.023259529,0.723885115,0.557508211,0.199888983,2.537902738,0.389788076,0.472474741,4.430819937,0.30227347,0,0,0,0,,,0,0,0,0,1,4,5,7,11,100,0
P_6_3_22,f,38,18B,0.009591558,0.370888545,0.875773857,0.018522566,0.601869913,0.642222515,0.182094833,2.664962669,0.322036428,0.396303289,4.496334163,0.246206863,0,0,0,0,,,0,0,0,0,0,0,0,0,2,100,0
P_6_3_22,f,38,18A,0.01104839,0.409766597,0.826447956,0.023010692,0.660119728,0.663244852,0.698107105,3.915181274,0.572015698,0.559364307,5.121140782,0.267886581,0,0,0,0,,,0,0,0,0,0,0,0,0,0,100,0
